año,id,Rareza,booster,Cat_Nico,search,Tier,name,desc,atk,def,type,Stars,subType,attribute,archetype,set_tag,setcode,ban_tcg,ban_ocg,ban_goat,image_url,image_url_small,Booster ABCD,repetida,repetida2,check rareza
2,67724379,C,Kaiba,#N/A,#VALUE!,--,Koumori Dragon,"A vicious, fire-breathing dragon whose wicked flame corrupts the souls of its victims.",1500,1200,Normal Monster,4,Dragon,DARK,null,"SKE-003,SDK-006,SDK-E005,","Starter Deck: Kaiba Evolution,Starter Deck: Kaiba,Starter Deck: Kaiba,",null,null,null,https://storage.googleapis.com/ygoprodeck.com/pics/67724379.jpg,https://storage.googleapis.com/ygoprodeck.com/pics_small/67724379.jpg,#N/A,FALSE,0,ok
2,56283725,C,LOB,#N/A,#VALUE!,--,Kumootoko,"A massive, intelligent spider that traps enemies with webbing.",700,1400,Normal Monster,3,Insect,EARTH,null,"LOB-082,LOB-EN082,LOB-E064,","Legend of Blue Eyes White Dragon,Legend of Blue Eyes White Dragon,Legend of Blue Eyes White Dragon,",null,null,null,https://storage.googleapis.com/ygoprodeck.com/pics/56283725.jpg,https://storage.googleapis.com/ygoprodeck.com/pics_small/56283725.jpg,#N/A,FALSE,0,ok
2,85705804,C,SRL,#N/A,#VALUE!,--,Kurama,A vicious bird that attacks from the skies with its whip-like tail.,800,800,Normal Monster,3,Winged Beast,WIND,null,"LOB-039,LOB-EN039,MRL-E117,","Legend of Blue Eyes White Dragon,Legend of Blue Eyes White Dragon,Spell Ruler,",null,null,null,https://storage.googleapis.com/ygoprodeck.com/pics/85705804.jpg,https://storage.googleapis.com/ygoprodeck.com/pics_small/85705804.jpg,#N/A,FALSE,2,ok
2,85705804,C,LOB,#N/A,#VALUE!,--,Kurama,A vicious bird that attacks from the skies with its whip-like tail.,800,800,Normal Monster,3,Winged Beast,WIND,null,"LOB-039,LOB-EN039,MRL-E117,","Legend of Blue Eyes White Dragon,Legend of Blue Eyes White Dragon,Spell Ruler,",null,null,null,https://storage.googleapis.com/ygoprodeck.com/pics/85705804.jpg,https://storage.googleapis.com/ygoprodeck.com/pics_small/85705804.jpg,#N/A,TRUE,1,ok
2,40640058,C,MRD,#N/A,#VALUE!,--,Kuriboh,"During your opponent's turn, at damage calculation: You can discard this card; you take no battle damage from that battle (this is a Quick Effect).",300,200,Effect Monster,1,Fiend,DARK,Kuriboh,"SDMY-EN020,MIL1-EN034,DLG1-EN038,YGLD-ENC23,YGLD-ENA22,YSYR-EN008,DPBC-EN015,YGLD-ENB15,DPYG-EN005,DT01-EN007,DB2-EN044,SYE-019,YSD-EN013,FL1-EN003,MRD-071,CP02-EN006,LCYW-EN018,DL09-EN003,MRD-E071,RP01-EN037,PCY-005,MRD-EN071,DTP1-EN007,DTP1-EN007,PCY-E005,","Structure Deck: Yugi Muto,Millennium Pack,Dark Legends,Yugi's Legendary Decks,Yugi's Legendary Decks,Starter Deck: Yugi Reloaded,Duelist Pack: Battle City,Yugi's Legendary Decks,Duelist Pack: Yugi,Duel Terminal 1,Dark Beginning 2,Starter Deck: Yugi Evolution,Starter Deck 2006,Forbidden Legacy,Metal Raiders,Champion Pack: Game Two,Legendary Collection 3: Yugi's World Mega Pack,Duelist League 2010 participation cards,Metal Raiders,Retro Pack,Yu-Gi-Oh! Power of Chaos: Yugi the Destiny promotional cards,Metal Raiders,Duel Terminal - Preview Wave 1,Duel Terminal - Preview Wave 2,Yu-Gi-Oh! Power of Chaos: Yugi the Destiny promotional cards,",null,null,null,https://storage.googleapis.com/ygoprodeck.com/pics/40640058.jpg,https://storage.googleapis.com/ygoprodeck.com/pics_small/40640058.jpg,#N/A,FALSE,2,ok
2,40640058,C,,#N/A,#VALUE!,--,Kuriboh,"During your opponent's turn, at damage calculation: You can discard this card; you take no battle damage from that battle (this is a Quick Effect).",300,200,Effect Monster,1,Fiend,DARK,Kuriboh,"SDMY-EN020,MIL1-EN034,DLG1-EN038,YGLD-ENC23,YGLD-ENA22,YSYR-EN008,DPBC-EN015,YGLD-ENB15,DPYG-EN005,DT01-EN007,DB2-EN044,SYE-019,YSD-EN013,FL1-EN003,MRD-071,CP02-EN006,LCYW-EN018,DL09-EN003,MRD-E071,RP01-EN037,PCY-005,MRD-EN071,DTP1-EN007,DTP1-EN007,PCY-E005,","Structure Deck: Yugi Muto,Millennium Pack,Dark Legends,Yugi's Legendary Decks,Yugi's Legendary Decks,Starter Deck: Yugi Reloaded,Duelist Pack: Battle City,Yugi's Legendary Decks,Duelist Pack: Yugi,Duel Terminal 1,Dark Beginning 2,Starter Deck: Yugi Evolution,Starter Deck 2006,Forbidden Legacy,Metal Raiders,Champion Pack: Game Two,Legendary Collection 3: Yugi's World Mega Pack,Duelist League 2010 participation cards,Metal Raiders,Retro Pack,Yu-Gi-Oh! Power of Chaos: Yugi the Destiny promotional cards,Metal Raiders,Duel Terminal - Preview Wave 1,Duel Terminal - Preview Wave 2,Yu-Gi-Oh! Power of Chaos: Yugi the Destiny promotional cards,",null,null,null,https://storage.googleapis.com/ygoprodeck.com/pics/40640058.jpg,https://storage.googleapis.com/ygoprodeck.com/pics_small/40640058.jpg,#N/A,TRUE,1,ok
2,97590747,SR,Kaiba,#N/A,#VALUE!,--,La Jinn the Mystical Genie of the Lamp,A genie of the lamp that is at the beck and call of its master.,1800,1000,Normal Monster,4,Fiend,DARK,null,"DPKB-EN005,YSKR-EN003,DLG1-EN086,LDK2-ENK10,LCKC-EN002,SDK-026,MIL1-EN029,MDP2-EN007,DEM2-EN003,SKE-009,SDK-E024,RP01-EN085,","Duelist Pack: Kaiba,Starter Deck: Kaiba Reloaded,Dark Legends,Legendary Decks II,Legendary Collection Kaiba Mega Pack,Starter Deck: Kaiba,Millennium Pack,McDonald's Promotional Cards 2,Demo Deck 2015,Starter Deck: Kaiba Evolution,Starter Deck: Kaiba,Retro Pack,",null,null,null,https://storage.googleapis.com/ygoprodeck.com/pics/97590747.jpg,https://storage.googleapis.com/ygoprodeck.com/pics_small/97590747.jpg,#N/A,FALSE,0,ok
2,99551425,11,MRD,#N/A,#VALUE!,11,Labyrinth Tank,"""Giga-Tech Wolf"" + ""Cannon Soldier""",2400,2400,Fusion Monster,7,Machine,DARK,null,"LCJW-EN230,MRD-091,MRD-EN091,MRD-E091,","Legendary Collection 4: Joey's World Mega Pack,Metal Raiders,Metal Raiders,Metal Raiders,",null,null,null,https://storage.googleapis.com/ygoprodeck.com/pics/99551425.jpg,https://storage.googleapis.com/ygoprodeck.com/pics_small/99551425.jpg,#N/A,FALSE,0,ok
2,67284908,R,SRL,5,#VALUE!,5,Labyrinth Wall,These walls form a labyrinth with no exit for enemies.,0,3000,Normal Monster,5,Rock,EARTH,null,"SRL-055,DB1-EN035,LCJW-EN220,MRL-055,MRL-E055,SRL-EN055,","Spell Ruler,Dark Beginning 1,Legendary Collection 4: Joey's World Mega Pack,Magic Ruler,Spell Ruler,Spell Ruler,",null,null,null,https://storage.googleapis.com/ygoprodeck.com/pics/67284908.jpg,https://storage.googleapis.com/ygoprodeck.com/pics_small/67284908.jpg,5,FALSE,0,ok
2,17358176,C,MRD,#N/A,#VALUE!,--,Lady of Faith,Soothes the souls of others by chanting a mysterious spell.,1100,800,Normal Monster,3,Spellcaster,LIGHT,null,"MRD-119,MRD-E119,MRD-EN119,","Metal Raiders,Metal Raiders,Metal Raiders,",null,null,null,https://storage.googleapis.com/ygoprodeck.com/pics/17358176.jpg,https://storage.googleapis.com/ygoprodeck.com/pics_small/17358176.jpg,#N/A,FALSE,0,ok
2,87756343,C,MRD,#N/A,#VALUE!,--,Larvae Moth,"This monster cannot be Normal Summoned or Set. This card can only be Special Summoned by Tributing ""Petit Moth"" on the 2nd of your turns after ""Petit Moth"" has been equipped with ""Cocoon of Evolution"".",500,400,Effect Monster,2,Insect,EARTH,null,"DB1-EN144,MRD-007,MRD-E007,MRD-EN007,","Dark Beginning 1,Metal Raiders,Metal Raiders,Metal Raiders,",null,null,null,https://storage.googleapis.com/ygoprodeck.com/pics/87756343.jpg,https://storage.googleapis.com/ygoprodeck.com/pics_small/87756343.jpg,#N/A,FALSE,0,ok
2,94675535,C,SRL,#N/A,#VALUE!,--,Larvas,"A fast-moving, bird-like creature that strangles opposing monsters with its long, thin arms.",800,1000,Normal Monster,3,Beast,EARTH,null,"LOB-073,LOB-EN073,MRL-E122,","Legend of Blue Eyes White Dragon,Legend of Blue Eyes White Dragon,Spell Ruler,",null,null,null,https://storage.googleapis.com/ygoprodeck.com/pics/94675535.jpg,https://storage.googleapis.com/ygoprodeck.com/pics_small/94675535.jpg,#N/A,FALSE,2,ok
2,94675535,C,LOB,#N/A,#VALUE!,--,Larvas,"A fast-moving, bird-like creature that strangles opposing monsters with its long, thin arms.",800,1000,Normal Monster,3,Beast,EARTH,null,"LOB-073,LOB-EN073,MRL-E122,","Legend of Blue Eyes White Dragon,Legend of Blue Eyes White Dragon,Spell Ruler,",null,null,null,https://storage.googleapis.com/ygoprodeck.com/pics/94675535.jpg,https://storage.googleapis.com/ygoprodeck.com/pics_small/94675535.jpg,#N/A,TRUE,1,ok
2,77007920,C,LOB,#N/A,#VALUE!,6,Laser Cannon Armor,An Insect-Type monster equipped with this card increases its ATK and DEF by 300 points.,null,null,Spell Card,0,Equip,0,null,"LOB-089,LOB-E069,LOB-EN089,","Legend of Blue Eyes White Dragon,Legend of Blue Eyes White Dragon,Legend of Blue Eyes White Dragon,",null,null,null,https://storage.googleapis.com/ygoprodeck.com/pics/77007920.jpg,https://storage.googleapis.com/ygoprodeck.com/pics_small/77007920.jpg,#N/A,FALSE,0,ok
2,85602018,SR,Yugi,#N/A,#VALUE!,--,Last Will,"If a monster on your side of the field was sent to your Graveyard this turn, you can Special Summon 1 monster with an ATK of 1500 points or less from your Deck once during this turn. Then shuffle your Deck.",null,null,Spell Card,0,Normal,0,null,"TP7-EN015,SDY-039,SYE-031,SDY-E035,","Tournament Pack 7,Starter Deck: Yugi,Starter Deck: Yugi Evolution,Starter Deck: Yugi,",Banned,Banned,null,https://storage.googleapis.com/ygoprodeck.com/pics/85602018.jpg,https://storage.googleapis.com/ygoprodeck.com/pics_small/85602018.jpg,#N/A,FALSE,0,ok
2,87322377,C,MRD,#N/A,#VALUE!,--,Launcher Spider,A mechanical spider with rocket launchers capable of random fire.,2200,2500,Normal Monster,7,Machine,FIRE,null,"MIL1-EN030,DB2-EN057,MRD-095,LCJW-EN171,MRD-EN095,MRD-E095,","Millennium Pack,Dark Beginning 2,Metal Raiders,Legendary Collection 4: Joey's World Mega Pack,Metal Raiders,Metal Raiders,",null,null,null,https://storage.googleapis.com/ygoprodeck.com/pics/87322377.jpg,https://storage.googleapis.com/ygoprodeck.com/pics_small/87322377.jpg,#N/A,FALSE,0,ok
2,20394040,C,MRD,#N/A,#VALUE!,--,Lava Battleguard,"This card gains 500 ATK for each ""Swamp Battleguard"" you control.",1550,1800,Effect Monster,5,Warrior,EARTH,Battleguard,"SP15-EN003,LCJW-EN022,SP15-EN003,MRD-115,MRD-E115,MRD-EN115,","Star Pack ARC-V,Legendary Collection 4: Joey's World Mega Pack,Star Pack ARC-V,Metal Raiders,Metal Raiders,Metal Raiders,",null,null,null,https://storage.googleapis.com/ygoprodeck.com/pics/20394040.jpg,https://storage.googleapis.com/ygoprodeck.com/pics_small/20394040.jpg,#N/A,FALSE,0,ok
2,7902349,C,LOB,#N/A,#VALUE!,3,Left Arm of the Forbidden One,A forbidden left arm sealed by magic. Whosoever breaks this seal will know infinite power.,200,300,Normal Monster,1,Spellcaster,DARK,Exodia,"DB1-EN138,DLG1-EN021,LDK2-ENY06,LOB-123,PGL2-EN025,DL11-EN005,YGLD-ENA21,LOB-EN123,RP01-EN020,LCYW-EN305,LART-EN005,LOB-E100,UBP1-EN004,","Dark Beginning 1,Dark Legends,Legendary Decks II,Legend of Blue Eyes White Dragon,Premium Gold: Return of the Bling,Duelist League 2 participation cards,Yugi's Legendary Decks,Legend of Blue Eyes White Dragon,Retro Pack,Legendary Collection 3: Yugi's World Mega Pack,The Lost Art Promotion E,Legend of Blue Eyes White Dragon,Yu-Gi-Oh! GX Ultimate Beginner's Pack,",Limited,Limited,Limited,https://storage.googleapis.com/ygoprodeck.com/pics/7902349.jpg,https://storage.googleapis.com/ygoprodeck.com/pics_small/7902349.jpg,#N/A,FALSE,0,ok
2,44519536,C,LOB,#N/A,#VALUE!,3,Left Leg of the Forbidden One,A forbidden left leg sealed by magic. Whosoever breaks this seal will know infinite power.,200,300,Normal Monster,1,Spellcaster,DARK,Exodia,"LDK2-ENY08,DLG1-EN019,DL11-EN003,LOB-121,YGLD-ENA19,PGL2-EN023,DB1-EN136,RP01-EN018,LCYW-EN303,LART-EN003,LOB-E098,LOB-EN121,UBP1-EN002,","Legendary Decks II,Dark Legends,Duelist League 2 participation cards,Legend of Blue Eyes White Dragon,Yugi's Legendary Decks,Premium Gold: Return of the Bling,Dark Beginning 1,Retro Pack,Legendary Collection 3: Yugi's World Mega Pack,The Lost Art Promotion C,Legend of Blue Eyes White Dragon,Legend of Blue Eyes White Dragon,Yu-Gi-Oh! GX Ultimate Beginner's Pack,",Limited,Limited,Limited,https://storage.googleapis.com/ygoprodeck.com/pics/44519536.jpg,https://storage.googleapis.com/ygoprodeck.com/pics_small/44519536.jpg,#N/A,FALSE,0,ok
2,61854111,C,LOB,#N/A,#VALUE!,6,Legendary Sword,A Warrior-Type monster equipped with this card increases its ATK and DEF by 300 points.,null,null,Spell Card,0,Equip,0,null,"SS02-ENB13,LOB-040,LOB-E031,LOB-EN040,","Speed Duel Starter Decks: Duelists of Tomorrow,Legend of Blue Eyes White Dragon,Legend of Blue Eyes White Dragon,Legend of Blue Eyes White Dragon,",null,null,null,https://storage.googleapis.com/ygoprodeck.com/pics/61854111.jpg,https://storage.googleapis.com/ygoprodeck.com/pics_small/61854111.jpg,#N/A,FALSE,0,ok
2,12472242,C,MRD,#N/A,#VALUE!,--,Leghul,This monster may attack your opponent's Life Points directly.,300,350,Effect Monster,1,Insect,EARTH,null,"MRD-031,MRD-E031,MRD-EN031,","Metal Raiders,Metal Raiders,Metal Raiders,",null,null,null,https://storage.googleapis.com/ygoprodeck.com/pics/12472242.jpg,https://storage.googleapis.com/ygoprodeck.com/pics_small/12472242.jpg,#N/A,FALSE,0,ok
2,10538007,C,MRD,#N/A,#VALUE!,10,Leogun,Huge monster with a lion's mane similar to the King of Beasts.,1750,1550,Normal Monster,5,Beast,EARTH,null,"MRD-033,MRD-EN033,MRD-E033,","Metal Raiders,Metal Raiders,Metal Raiders,",null,null,null,https://storage.googleapis.com/ygoprodeck.com/pics/10538007.jpg,https://storage.googleapis.com/ygoprodeck.com/pics_small/10538007.jpg,#N/A,FALSE,0,ok
2,55444629,C,LOB,9,#VALUE!,9,Lesser Dragon,A minor dragon incapable of breathing fire.,1200,1000,Normal Monster,4,Dragon,WIND,null,"LOB-113,LOB-E091,LOB-EN113,","Legend of Blue Eyes White Dragon,Legend of Blue Eyes White Dragon,Legend of Blue Eyes White Dragon,",null,null,null,https://storage.googleapis.com/ygoprodeck.com/pics/55444629.jpg,https://storage.googleapis.com/ygoprodeck.com/pics_small/55444629.jpg,9,FALSE,0,ok
2,62867251,R,PSV,7,#VALUE!,7,Light of Intervention,"While this card is on the field, Monster Cards cannot be Set or flipped face-down. If a Monster Card would be Set, it must be Normal Summoned in face-up Defense Position.",null,null,Trap Card,0,Continuous,0,null,"SKE-046,PSV-031,DB1-EN084,DT02-EN047,PSV-EN031,PSV-E031,","Starter Deck: Kaiba Evolution,Pharaoh's Servant,Dark Beginning 1,Duel Terminal 2,Pharaoh's Servant,Pharaoh's Servant,",null,null,null,https://storage.googleapis.com/ygoprodeck.com/pics/62867251.jpg,https://storage.googleapis.com/ygoprodeck.com/pics_small/62867251.jpg,7,FALSE,2,ok
2,62867251,R,,7,#VALUE!,7,Light of Intervention,"While this card is on the field, Monster Cards cannot be Set or flipped face-down. If a Monster Card would be Set, it must be Normal Summoned in face-up Defense Position.",null,null,Trap Card,0,Continuous,0,null,"SKE-046,PSV-031,DB1-EN084,DT02-EN047,PSV-EN031,PSV-E031,","Starter Deck: Kaiba Evolution,Pharaoh's Servant,Dark Beginning 1,Duel Terminal 2,Pharaoh's Servant,Pharaoh's Servant,",null,null,null,https://storage.googleapis.com/ygoprodeck.com/pics/62867251.jpg,https://storage.googleapis.com/ygoprodeck.com/pics_small/62867251.jpg,7,TRUE,1,ok
2,49587034,C,PSV,#N/A,#VALUE!,--,Lightforce Sword,"Banish 1 random card from your opponent's hand, face-down. During your opponent's 4th Standby Phase after this card's activation, return that card to their hand.",null,null,Trap Card,0,Normal,0,null,"DB1-EN069,DPYG-EN029,SS01-ENA15,YGLD-ENB37,RP02-EN003,PSV-005,LCYW-EN093,PSV-EN005,PSV-E005,","Dark Beginning 1,Duelist Pack: Yugi,Speed Duel Starter Decks: Destiny Masters,Yugi's Legendary Decks,Retro Pack 2,Pharaoh's Servant,Legendary Collection 3: Yugi's World Mega Pack,Pharaoh's Servant,Pharaoh's Servant,",null,null,null,https://storage.googleapis.com/ygoprodeck.com/pics/49587034.jpg,https://storage.googleapis.com/ygoprodeck.com/pics_small/49587034.jpg,#N/A,FALSE,0,ok
2,23171610,R,PSV,#N/A,#VALUE!,--,Limiter Removal,"Double the ATK of all Machine monsters you currently control, until the end of this turn. During the End Phase of this turn, destroy those monsters.",null,null,Spell Card,0,Quick-Play,0,null,"LED2-EN049,LEDD-ENB18,DP04-EN016,SR03-EN028,SDGR-EN022,SD10-EN025,SDCR-EN023,SDKS-EN028,DB1-EN179,CP01-EN007,DL16-EN013,DT04-EN045,PSV-064,RP02-EN015,LCYW-EN172,HL06-EN002,PSV-E064,PSV-EN064,","Legendary Duelists: Ancient Millennium,Legendary Dragon Decks,Duelist Pack: Zane Truesdale,Machine Reactor Structure Deck,Geargia Rampage Structure Deck,Structure Deck: Machine Re-Volt,Cyber Dragon Revolution Structure Deck,Structure Deck: Seto Kaiba,Dark Beginning 1,Champion Pack: Game One,Duelist League 16 participation cards,Duel Terminal 4,Pharaoh's Servant,Retro Pack 2,Legendary Collection 3: Yugi's World Mega Pack,Hobby League 6 participation card B,Pharaoh's Servant,Pharaoh's Servant,",null,Limited,null,https://storage.googleapis.com/ygoprodeck.com/pics/23171610.jpg,https://storage.googleapis.com/ygoprodeck.com/pics_small/23171610.jpg,#N/A,FALSE,0,ok
2,93108297,C,SRL,#N/A,#VALUE!,--,Liquid Beast,A liquid life form that thrives on water.,950,800,Normal Monster,3,Aqua,WATER,null,"SRL-023,MRL-023,SRL-EN023,MRL-E023,","Spell Ruler,Spell Ruler,Spell Ruler,Spell Ruler,",null,null,null,https://storage.googleapis.com/ygoprodeck.com/pics/93108297.jpg,https://storage.googleapis.com/ygoprodeck.com/pics_small/93108297.jpg,#N/A,FALSE,0,ok
2,68658728,R,MRD,#N/A,#VALUE!,--,Little Chimera,All FIRE monsters on the field gain 500 ATK. All WATER monsters on the field lose 400 ATK.,600,550,Effect Monster,2,Beast,FIRE,null,"DB2-EN067,SD3-EN005,TP3-019,MRD-117,SDOK-EN020,MRD-E117,MRD-EN117,","Dark Beginning 2,Structure Deck: Blaze of Destruction,Tournament Pack: 3rd Season,Metal Raiders,Onslaught of the Fire Kings Structure Deck,Metal Raiders,Metal Raiders,",null,null,null,https://storage.googleapis.com/ygoprodeck.com/pics/68658728.jpg,https://storage.googleapis.com/ygoprodeck.com/pics_small/68658728.jpg,#N/A,FALSE,0,ok
2,17985575,R,Kaiba,#N/A,#VALUE!,--,Lord of D.,Dragon-Type monsters on the field cannot be targeted by card effects.,1200,1100,Effect Monster,4,Spellcaster,DARK,null,"SS02-ENA05,SDKS-EN011,DPKB-EN009,SKE-016,SDDC-EN015,DPBC-EN017,SDK-041,RP01-EN086,DLG1-EN087,DL17-EN001,SDK-E038,BPT-004,","Speed Duel Starter Decks: Duelists of Tomorrow,Structure Deck: Seto Kaiba,Duelist Pack: Kaiba,Starter Deck: Kaiba Evolution,Dragons Collide Structure Deck,Duelist Pack: Battle City,Starter Deck: Kaiba,Retro Pack,Dark Legends,Duelist League 17 participation cards,Starter Deck: Kaiba,Booster Pack Collectors Tins 2002,",null,null,null,https://storage.googleapis.com/ygoprodeck.com/pics/17985575.jpg,https://storage.googleapis.com/ygoprodeck.com/pics_small/17985575.jpg,#N/A,FALSE,0,ok
2,81777047,R,SRL,6,#VALUE!,6,Luminous Spark,All LIGHT monsters gain 500 ATK and lose 400 DEF.,null,null,Spell Card,0,Field,0,null,"MRL-100,SRL-100,DLG1-EN082,DB1-EN063,SRL-EN100,RP01-EN081,MRL-E100,","Magic Ruler,Spell Ruler,Dark Legends,Dark Beginning 1,Spell Ruler,Retro Pack,Spell Ruler,",null,null,null,https://storage.googleapis.com/ygoprodeck.com/pics/81777047.jpg,https://storage.googleapis.com/ygoprodeck.com/pics_small/81777047.jpg,6,FALSE,0,ok
2,11091375,#N/A,Kaiba Reloaded,,#VALUE!,--,Luster Dragon,"A very beautiful dragon covered with sapphire. It does not like fights, but has incredibly high attack power.",1900,1600,Normal Monster,4,Dragon,WIND,null,"YSD-EN005,DR1-EN113,BP01-EN111,BP01-EN111,SDBE-EN004,SD1-EN003,BP02-EN001,SDKS-EN019,YS14-EN002,BP02-EN001,YSKR-EN007,MFC-058,TP5-EN004,","Starter Deck 2006,Dark Revelation Volume 1,Battle Pack: Epic Dawn,Battle Pack: Epic Dawn,Saga of Blue-Eyes White Dragon Structure Deck,Structure Deck: Dragon's Roar,Battle Pack 2: War of the Giants,Structure Deck: Seto Kaiba,Super Starter: Space-Time Showdown,Battle Pack 2: War of the Giants,Starter Deck: Kaiba Reloaded,Magician's Force,Tournament Pack 5,",null,null,null,https://storage.googleapis.com/ygoprodeck.com/pics/11091375.jpg,https://storage.googleapis.com/ygoprodeck.com/pics_small/11091375.jpg,#N/A,FALSE,0,ok
